nhid,dist,sch_cd,School_Name,Lowest_Grade,Highest_Grade,COUNTY,geometry
74,dist3,1345,CESAR CHAVEZ ACADEMY DENVER,Kindergarten,8th Grade,DENVER,0101000000C473B680D0425AC0E857738060E24340
75,dist1,1345,CESAR CHAVEZ ACADEMY DENVER,Kindergarten,8th Grade,DENVER,0101000000C473B680D0425AC0E857738060E24340
75,dist2,7942,SKINNER MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,01010000008CA548BE12425AC0104548DDCEE24340
75,dist3,5255,LAKE INTERNATIONAL SCHOOL,6th Grade,8th Grade,DENVER,0101000000B0EC82C135425AC0F0900DA48BDF4340
76,dist1,9389,STRIVE PREP - WESTWOOD,6th Grade,8th Grade,DENVER,0101000000CCD38041D2415AC0B82B2D23F5D84340
76,dist2,4732,KIPP SUNSHINE PEAK ACADEMY,5th Grade,8th Grade,DENVER,010100000084CC9541B5405AC070CA15DEE5DA4340
76,dist3,8085,STRIVE PREP - FEDERAL,6th Grade,8th Grade,DENVER,01010000008CB7955E9B415AC048438D4292D74340
77,dist1,9548,WHITTIER K-8 SCHOOL,Preschool,8th Grade,DENVER,010100000040F295404A3E5AC0E0A9B9DC60E04340
77,dist2,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),6th Grade,12th Grade,DENVER,010100000094111780463D5AC07051F4C0C7E04340
77,dist3,9739,WYATT ACADEMY,Kindergarten,8th Grade,DENVER,0101000000585EF23FF93D5AC058FEEE1D35E24340
78,dist1,1510,CHALLENGE SCHOOL,Preschool,8th Grade,ARAPAHOE,010100000060730E9E09385AC07069FCC22BD94340
78,dist2,2125,DENVER GREEN SCHOOL,Preschool,8th Grade,DENVER,0101000000B00DDC813A3A5AC0E833A0DE8CDA4340
78,dist3,458,AURORA ACADEMY CHARTER SCHOOL,Kindergarten,8th Grade,ARAPAHOE,01010000008CB454DE8E375AC0D8FA5B02F0DB4340
79,dist1,3472,GODDARD MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000A88C7F9F71425AC0385C8FC2F5CE4340
79,dist2,3605,GRANT RANCH ECE-8 SCHOOL,Preschool,8th Grade,DENVER,010100000070FAB31F29445AC000A6B73F17CF4340
79,dist3,2804,EUCLID MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,010100000030444E5FCF3F5AC0581CCEFC6ACC4340
8,dist1,7942,SKINNER MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,01010000008CA548BE12425AC0104548DDCEE24340
8,dist2,1345,CESAR CHAVEZ ACADEMY DENVER,Kindergarten,8th Grade,DENVER,0101000000C473B680D0425AC0E857738060E24340
8,dist3,7278,RICARDO FLORES MAGON ACADEMY,Kindergarten,8th Grade,ADAMS,010100000018DE736039425AC0507FBDC282E54340
83,dist1,3987,HIGHLINE ACADEMY SOUTHEAST,Kindergarten,8th Grade,DENVER,01010000009026DE019E3B5AC0F0EE737CB4D64340
83,dist2,2840,ROCKY MOUNTAIN SCHOOL OF EXPEDITIONARY LEARNING,Kindergarten,12th Grade,DENVER,01010000001072A59E053B5AC0F0CF4543C6D74340
83,dist3,7045,PLACE BRIDGE ACADEMY,Preschool,8th Grade,DENVER,0101000000E0067C7E183A5AC08048BF7D1DD84340
86,dist1,7045,PLACE BRIDGE ACADEMY,Preschool,8th Grade,DENVER,0101000000E0067C7E183A5AC08048BF7D1DD84340
86,dist2,1510,CHALLENGE SCHOOL,Preschool,8th Grade,ARAPAHOE,010100000060730E9E09385AC07069FCC22BD94340
86,dist3,3746,HAMILTON MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,01010000003CD7F7E120395AC0D052B29C84D44340
89,dist1,5826,MERRILL MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,0101000000F490291F823C5AC008185DDE1CD84340
89,dist2,2125,DENVER GREEN SCHOOL,Preschool,8th Grade,DENVER,0101000000B00DDC813A3A5AC0E833A0DE8CDA4340
89,dist3,3990,HILL CAMPUS OF ARTS AND SCIENCES,6th Grade,8th Grade,DENVER,0101000000B4F5D37FD63B5AC008D95DA0A4DC4340
9,dist1,6098,MOREY MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,01010000007842AF3F893E5AC018E17B7F83DE4340
9,dist2,6088,DORA MOORE ECE-8 SCHOOL,Preschool,8th Grade,DENVER,01010000008CD5E6FF553E5AC0B0E908E066DD4340
9,dist3,9693,WEST EARLY COLLEGE,6th Grade,12th Grade,DENVER,010100000014B70A62A03F5AC088CC9541B5DD4340
91,dist1,2384,EAST MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000D08E54DFF9335AC048B6BA9C12DE4340
91,dist2,2673,EDNA AND JOHN W. MOSLEY P-8,Preschool,8th Grade,ADAMS,0101000000C0F8A23D5E325AC040EA211ADDDB4340
91,dist3,3471,GLOBAL VILLAGE ACADEMY AURORA,Kindergarten,8th Grade,ARAPAHOE,01010000002C1A321EA5325AC0201ADD41ECDA4340
99,dist1,15,ACADEMY OF CHARTER SCHOOLS,Preschool,12th Grade,ADAMS,0101000000E05AED612F425AC0F06C567DAEF44340
99,dist2,4404,JEFFERSON ACADEMY,Kindergarten,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
99,dist3,210,VANTAGE POINT,6th Grade,12th Grade,ADAMS,01010000007451F4C0C73F5AC0E894641D8EF24340
