OBJECTID,School_Code,School_Name,Address,City,State,Zip,Phone,Lowest_Grade,Highest_Grade,District_Code,District_Name,Setting,Charter_YN,Type_,COUNTY,LATITUDE,LONGITUDE,nhid,countyfp10,nhname
516,1106,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,3635 QUIVAS ST,DENVER,CO,80211,7204249170,Preschool,8th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.767296,-105.008087,36,08031,Highland
637,6314,NORTH HIGH SCHOOL,2960 NORTH SPEER BOULEVARD,DENVER,CO,80211,7204232700,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.758781,-105.021858,36,08031,Highland
638,6308,NORTH HIGH SCHOOL ENGAGEMENT CENTER,2960 SPEER BLVD,DENVER,CO,80211,7204232700,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.758781,-105.021858,36,08031,Highland
672,8347,STRIVE PREP - EXCEL,2960 SPEER BLVD BUILDING 1913,DENVER,CO,80211,3036300360,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.758781,-105.021858,36,08031,Highland
693,408,VALDEZ ELEMENTARY SCHOOL,2525 WEST 29 AVENUE,DENVER,CO,80211,7204243310,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.758499,-105.018692,36,08031,Highland
517,1319,CAREER EDUCATION CENTER EARLY COLLEGE,2650 ELIOT STREET,DENVER,CO,80211,7204236600,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.755581,-105.02356,39,08031,Jefferson Park
518,1324,CARSON ELEMENTARY SCHOOL,5420 EAST 1ST AVENUE,DENVER,CO,80220,7204249090,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.717785,-104.924309,37,08031,Hilltop
545,2127,DENVER LANGUAGE SCHOOL,451 NEWPORT STREET,DENVER,CO,80220,3035570852,Kindergarten,8th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.723232,-104.909805,37,08031,Hilltop
597,3990,HILL CAMPUS OF ARTS AND SCIENCES,451 CLERMONT STREET,DENVER,CO,80220,7204239680,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.723774,-104.934967,37,08031,Hilltop
668,8222,STECK ELEMENTARY SCHOOL,450  ALBION STREET,DENVER,CO,80220,7204243870,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.723766,-104.93927,37,08031,Hilltop
654,7241,ROCKY MOUNTAIN PREP: CREEKSIDE,7808 CHERRY CREEK SOUTH DR,DENVER,CO,80231,7208638920,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.678707,-104.896454,38,08031,Indian Creek
505,1866,ACE COMMUNITY CHALLENGE SCHOOL,948 SANTA FE DRIVE,DENVER,CO,80204,3034369588,8th Grade,10th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.731304,-104.998566,41,08031,Lincoln Park
528,1748,COLORADO HIGH SCHOOL CHARTER,1175 OSAGE STREET #100,DENVER,CO,80204,3038928475,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.734928,-105.005333,41,08031,Lincoln Park
581,3540,GIRLS ATHLETIC LEADERSHIP SCHOOL HIGH SCHOOL,750 GALAPAGO STREET,DENVER,CO,80204,3032826437,9th Grade,11th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.728058,-104.996323,41,08031,Lincoln Park
582,3639,GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL,750 Galapago St.,DENVER,CO,80204,3032826437,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.728058,-104.996323,41,08031,Lincoln Park
588,3655,GREENLEE ELEMENTARY SCHOOL,1150 LIPAN STREET,DENVER,CO,80204,7204246800,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.734505,-105.001488,41,08031,Lincoln Park
697,9348,WEST CAREER ACADEMY,951 ELATI STREET,DENVER,CO,80204,7204235390,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.732094,-104.994164,41,08031,Lincoln Park
698,9693,WEST EARLY COLLEGE,951 ELATI ST,DENVER,CO,80204,7204235300,6th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.732094,-104.994164,41,08031,Lincoln Park
699,9702,WEST LEADERSHIP ACADEMY,951 ELATI ST,DENVER,CO,80204,7204235460,6th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.732094,-104.994164,41,08031,Lincoln Park
503,99,ACADEMY 360,12000 E. 47TH AVE,DENVER,CO,80239,3035741360,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.782322,-104.849258,45,08031,Montbello
506,220,AMESSE ELEMENTARY SCHOOL,5440 SCRANTON STREET,DENVER,CO,80239,7204249988,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.7939,-104.842484,45,08031,Montbello
537,2205,DCIS AT FORD,14500 MAXWELL PLACE,DENVER,CO,80239,7204247300,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.793015,-104.816582,45,08031,Montbello
538,2209,DCIS AT MONTBELLO,5000 CROWN BLVD,DENVER,CO,80239,7204235900,6th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.786476,-104.829636,45,08031,Montbello
571,2349,ESCALANTE-BIGGS ACADEMY,5300 CROWN BLVD,DENVER,CO,80239,7204244620,Preschool,Kindergarten,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.791389,-104.824135,45,08031,Montbello
574,4140,FARRELL B. HOWELL ECE-8 SCHOOL,14250 EAST ALBROOK DRIVE,DENVER,CO,80239,7204242740,Preschool,8th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.776772,-104.832237,45,08031,Montbello
593,2757,HIGH TECH EARLY COLLEGE,11200 E 45TH AVE,DENVER,CO,80239,7204242450,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.77874,-104.855431,45,08031,Montbello
611,4509,KIPP NORTHEAST DENVER LEADERSHIP ACADEMY,11200 EAST 45TH AVENUE,DENVER,CO,80239,7204522570,9th Grade,10th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.77874,-104.855431,45,08031,Montbello
621,3647,MARIE L. GREENWOOD ACADEMY,5130 DURHAM COURT,DENVER,CO,80239,7204246630,1st Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.786869,-104.817978,45,08031,Montbello
624,5644,MAXWELL ELEMENTARY SCHOOL,14390 EAST BOLLING DRIVE,DENVER,CO,80239,7204245740,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.785072,-104.823784,45,08031,Montbello
629,5685,MCGLONE ACADEMY,4500 CROWN BOULEVARD,DENVER,CO,80239,7204245660,Preschool,6th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.780128,-104.838829,45,08031,Montbello
631,5621,MONARCH MONTESSORI,4895 PEORIA STREET,DENVER,CO,80239,3037122001,Kindergarten,5th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.784992,-104.847198,45,08031,Montbello
636,6239,NOEL COMMUNITY ARTS SCHOOL,5000 Crown Boulevard,DENVER,CO,80239,7204235840,6th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.786476,-104.829636,45,08031,Montbello
640,8131,OAKLAND ELEMENTARY,4580 DEARBORN STREET,DENVER,CO,80239,7204245070,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.778198,-104.820389,45,08031,Montbello
677,9735,STRIVE PREP - MONTBELLO,11200 EAST 45TH AVE,DENVER,CO,80239,3039993825,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.77874,-104.855431,45,08031,Montbello
299,9056,VANGUARD CLASSICAL SCHOOL - WEST,801 YOSEMITE STREET,DENVER,CO,80230,3036912384,Kindergarten,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,Y,Public School Physical Address,DENVER,39.728146,-104.887512,42,08031,Lowry Field
619,5342,LOWRY ELEMENTARY SCHOOL,8001 EAST CEDAR AVENUE,DENVER,CO,80230,7204245910,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.712311,-104.896545,42,08031,Lowry Field
522,7694,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,1300 SOUTH LOWELL BOULEVARD,DENVER,CO,80219,7204244300,Kindergarten,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.693031,-105.034325,43,08031,Mar Lee
539,2174,DENISON MONTESSORI SCHOOL,1821 SOUTH YATES STREET,DENVER,CO,80219,7204248080,Preschool,6th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.683266,-105.05098,43,08031,Mar Lee
572,2641,EXCEL ACADEMY,1825 S. Federal Blvd.,DENVER,CO,80219,7204242250,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.684151,-105.025108,43,08031,Mar Lee
577,3032,FORCE ELEMENTARY SCHOOL,1550 SOUTH WOLFF STREET,DENVER,CO,80219,7204247400,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.688839,-105.04792,43,08031,Mar Lee
603,4450,JOHNSON ELEMENTARY SCHOOL,1850 SOUTH IRVING STREET,DENVER,CO,80219,7204246290,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.683628,-105.029724,43,08031,Mar Lee
673,8085,STRIVE PREP - FEDERAL,1825 SOUTH FEDERAL BLVD,DENVER,CO,80219,3035732017,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.684151,-105.025108,43,08031,Mar Lee
680,9639,STRIVE PREP - SMART ACADEMY,3201 W. ARIZONA AVE,DENVER,CO,80219,3039629880,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.694981,-105.028458,43,08031,Mar Lee
682,9389,STRIVE PREP - WESTWOOD,3201 W ARIZONA AVE.,DENVER,CO,80219,3039629880,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.694981,-105.028458,43,08031,Mar Lee
586,3605,GRANT RANCH ECE-8 SCHOOL,5400 SOUTH JAY CIRCLE,DENVER,CO,80123,7204246880,Preschool,8th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.617897,-105.06501,44,08031,Marston
632,6002,MONTCLAIR ELEMENTARY SCHOOL,1151 NEWPORT STREET,DENVER,CO,80220,7204245380,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.733982,-104.909454,46,08031,Montclair
552,2207,DOWNTOWN DENVER EXPEDITIONARY SCHOOL,1860 LINCOLN ST,DENVER,CO,80203,7204242350,Kindergarten,5th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.745682,-104.986031,47,08031,North Capitol Hill
570,2726,EMILY GRIFFITH HIGH SCHOOL,1860 LINCOLN ST.,DENVER,CO,80203,7204234901,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.745682,-104.986031,47,08031,North Capitol Hill
250,310,ARKANSAS ELEMENTARY SCHOOL,17301 EAST ARKANSAS AVE,AURORA,CO,80017,3037550323,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.691891,-104.786667,298,08005,Aurora Highlands and Side Creek
284,6160,MRACHEK MIDDLE SCHOOL,1955 SOUTH TELLURIDE ST,AURORA,CO,80013,3037502836,6th Grade,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.680016,-104.781631,298,08005,Aurora Highlands and Side Creek
590,4782,HALLETT FUNDAMENTAL ACADEMY,2950 JASMINE STREET,DENVER,CO,80207,7204246070,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.759281,-104.918686,48,08031,North Park Hill
627,5897,MCAULIFFE INTERNATIONAL SCHOOL,2540 Holly St,DENVER,CO,80207,7204241540,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.754135,-104.922226,48,08031,North Park Hill
628,5973,MCAULIFFE MANUAL MIDDLE SCHOOL,2540 HOLLY STREET,DENVER,CO,80207,7204241540,6th Grade,6th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.754135,-104.922226,48,08031,North Park Hill
669,8232,STEDMAN ELEMENTARY SCHOOL,2940 DEXTER STREET,DENVER,CO,80207,7204243800,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.759098,-104.932739,48,08031,North Park Hill
695,2755,VENTURE PREP HIGH SCHOOL,2540 HOLLY STREET,DENVER,CO,80207,3038930805,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.754135,-104.922226,48,08031,North Park Hill
656,7496,ROOTS ELEMENTARY,3475 HOLLY STREET,DENVER,CO,80207,7207246841,Kindergarten,2nd Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.765511,-104.922363,49,08031,Northeast Park Hill
663,8006,SMITH ELEMENTARY SCHOOL,3590 JASMINE STREET,DENVER,CO,80207,7204244000,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.767277,-104.918732,49,08031,Northeast Park Hill
585,3600,GRANT BEACON MIDDLE SCHOOL,1751 SOUTH WASHINGTON STREET,DENVER,CO,80210,7204239360,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.684853,-104.979347,51,08031,Platte Park
625,5702,MC KINLEY-THATCHER ELEMENTARY SCHOOL,1230 SOUTH GRANT STREET,DENVER,CO,80210,7204245600,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.694164,-104.983368,51,08031,Platte Park
548,2241,DENVER SCHOOL OF INNOVATION AND SUSTAINABLE DESIGN,150 SOUTH PEARL STREET,DENVER,CO,80209,7204242000,9th Grade,10th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.713821,-104.980331,59,08031,Speer
555,2228,DSST: BYERS HIGH SCHOOL,150 SOUTH PEARL STREET,DENVER,CO,80209,3035246350,9th Grade,9th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.713821,-104.980331,59,08031,Speer
556,2186,DSST: BYERS MIDDLE SCHOOL,150 S. Pearl St.,DENVER,CO,80209,3035246350,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.713821,-104.980331,59,08031,Speer
583,3478,GODSMAN ELEMENTARY SCHOOL,2120 WEST ARKANSAS AVENUE,DENVER,CO,80223,7204247060,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.690819,-105.012466,54,08031,Ruby Hill
660,7698,SCHMITT ELEMENTARY SCHOOL,1820 SOUTH VALLEJO STREET,DENVER,CO,80223,7204244230,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.683685,-105.012825,54,08031,Ruby Hill
530,1846,COLUMBINE ELEMENTARY SCHOOL,2540 EAST 29TH AVE,DENVER,CO,80205,7204248510,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.758175,-104.955849,55,08031,Skyland
643,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),2727 COLUMBINE STREET,DENVER,CO,80205,7204248451,6th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.756096,-104.957428,55,08031,Skyland
514,1076,BROWN INTERNATIONAL ACADEMY,2550 LOWELL BLVD,DENVER,CO,80211,7204249250,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.754391,-105.034554,56,08031,Sloans Lake
615,5255,LAKE INTERNATIONAL SCHOOL,1820 LOWELL BLVD,DENVER,CO,80204,7204240260,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.746449,-105.034531,56,08031,Sloans Lake
676,9390,STRIVE PREP - LAKE,1820 LOWELL BLVD,DENVER,CO,80204,3035517200,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.746449,-105.034531,56,08031,Sloans Lake
573,2880,FAIRVIEW ELEMENTARY SCHOOL,2715 WEST 11TH AVENUE,DENVER,CO,80204,7204247540,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.733944,-105.020325,61,08031,Sun Valley
549,2184,DENVER SCHOOL OF THE ARTS,7111 MONTVIEW BLVD,DENVER,CO,80220,7204241700,6th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.74749,-104.905052,57,08031,South Park Hill
641,6479,ODYSSEY SCHOOL OF DENVER,6550 EAST 21ST AVENUE,DENVER,CO,80207,3033163944,Kindergarten,8th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.748562,-104.911156,57,08031,South Park Hill
646,6754,PARK HILL SCHOOL,5050 EAST 19TH AVENUE,DENVER,CO,80220,7204244910,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.745544,-104.929321,57,08031,South Park Hill
687,8822,THOMAS JEFFERSON HIGH SCHOOL,3950 SOUTH HOLLY STREET,DENVER,CO,80237,7204237000,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.646847,-104.922401,58,08031,Southmoor Park
543,2227,DENVER DISCOVERY SCHOOL,3480 SYRACUSE STREET,DENVER,CO,80238,7204244790,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.764973,-104.898811,60,08031,Stapleton
560,2218,DSST: CONSERVATORY GREEN MIDDLE SCHOOL,8499 EAST STOLL PLACE,DENVER,CO,80238,3038024120,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.789085,-104.889397,60,08031,Stapleton
564,2185,DSST: STAPLETON HIGH SCHOOL,2000 VALENTIA STREET,DENVER,CO,80238,3033205570,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.74831,-104.891602,60,08031,Stapleton
565,2115,DSST: STAPLETON MIDDLE SCHOOL,2000 VALENTIA STREET,DENVER,CO,80238,3033205570,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.74831,-104.891602,60,08031,Stapleton
594,3991,HIGH TECH ELEMENTARY SCHOOL,8499 E Stoll Place,DENVER,CO,80238,7204242100,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.789085,-104.889397,60,08031,Stapleton
600,4213,ISABELLA BIRD COMMUNITY SCHOOL,2701 N. Lima St.,DENVER,CO,80238,7204239900,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.755316,-104.857474,60,08031,Stapleton
639,6368,NORTHFIELD HIGH SCHOOL,5500 CENTRAL PARK BLVD,DENVER,CO,80238,7204238000,9th Grade,10th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.797344,-104.884186,60,08031,Stapleton
685,8453,SWIGERT INTERNATIONAL SCHOOL,3480 SYRACUSE STREET,DENVER,CO,80238,7204244800,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.764973,-104.898811,60,08031,Stapleton
700,9425,WESTERLY CREEK ELEMENTARY,8800 EAST 28TH AVENUE,DENVER,CO,80238,7204243160,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.756332,-104.885468,60,08031,Stapleton
702,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,2100 AKRON WAY,DENVER,CO,80238,7204242640,Preschool,8th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.748775,-104.883591,60,08031,Stapleton
529,1816,COLUMBIAN ELEMENTARY SCHOOL,2925 WEST 40TH AVENUE,DENVER,CO,80211,7204248580,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.772118,-105.024223,62,08031,Sunnyside
546,2167,DENVER MONTESSORI JUNIOR/SENIOR HIGH SCHOOL,4250 SHOSHONE STREET,DENVER,CO,80211,7204242600,7th Grade,10th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.774738,-105.009918,62,08031,Sunnyside
547,6509,DENVER ONLINE HIGH SCHOOL,4250 Shoshone St,DENVER,CO,80211,7204248281,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.774738,-105.009918,62,08031,Sunnyside
681,9336,STRIVE PREP - SUNNYSIDE,4735 Pecos St,DENVER,CO,80211,7207232000,6th Grade,8th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,DENVER,39.781738,-105.006584,62,08031,Sunnyside
689,8909,TREVISTA AT HORACE MANN,4130 NAVAJO STREET,DENVER,CO,80211,7204239800,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.773468,-105.004128,62,08031,Sunnyside
507,388,ASBURY ELEMENTARY SCHOOL,1320 EAST ASBURY AVENUE,DENVER,CO,80210,7204249750,Kindergarten,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.680275,-104.972145,64,08031,University
512,964,BRADLEY INTERNATIONAL SCHOOL,3051 SOUTH ELM STREET,DENVER,CO,80222,7204249468,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.662563,-104.929535,65,08031,University Hills(Denver County)
690,8970,UNIVERSITY PARK ELEMENTARY SCHOOL,2300 SOUTH ST PAUL STREET,DENVER,CO,80210,7204243410,Kindergarten,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.674561,-104.95076,66,08031,University Park
575,3000,FLORENCE CRITTENTON HIGH SCHOOL,55 SOUTH ZUNI,DENVER,CO,80223,7204237900,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.715179,-105.015739,67,08031,Valverde
535,1928,COWELL ELEMENTARY SCHOOL,4540 WEST 10TH AVENUE,DENVER,CO,80204,7204248300,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.733006,-105.04586,68,08031,Villa Park
566,2364,EAGLETON ELEMENTARY SCHOOL,880 HOOKER STREET,DENVER,CO,80204,7204247930,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.730747,-105.028595,68,08031,Villa Park
569,2652,ELLIS ELEMENTARY SCHOOL,1651 SOUTH DAHLIA STREET,DENVER,CO,80222,7204247700,Preschool,5th Grade,880,DENVER COUNTY 1,Denver Metro,N,Public School Physical Address,DENVER,39.686584,-104.931755,69,08031,Virginia Village
